ATP,Location,Tournament,Date,Series,Court,Surface,Round,BestOf,Winner,Loser,WRank,LRank,WPts,LPts,WSets,LSets,OddsW,OddsL
21,Houston,U.S. Men's Clay Court Championships,4/13/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Galan D.E.,Thompson J.,241.0,67.0,192.0,778.0,2.0,1.0,2.2,1.67
21,Houston,U.S. Men's Clay Court Championships,4/13/2019,ATP250,Outdoor,Clay,Semifinals,3,Garin C.,Querrey S.,73.0,71.0,726.0,735.0,2.0,0.0,2.01,1.8
21,Houston,U.S. Men's Clay Court Championships,4/13/2019,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Galan D.E.,95.0,241.0,645.0,192.0,2.0,0.0,1.31,3.47
21,Houston,U.S. Men's Clay Court Championships,4/14/2019,ATP250,Outdoor,Clay,The Final,3,Garin C.,Ruud C.,73.0,95.0,726.0,645.0,2.0,1.0,1.67,2.2
22,Marrakech,Grand Prix Hassan II,4/8/2019,ATP250,Outdoor,Clay,1st Round,3,Andreozzi G.,Ramos-Vinolas A.,90.0,84.0,655.0,685.0,2.0,0.0,2.42,1.56
22,Marrakech,Grand Prix Hassan II,4/8/2019,ATP250,Outdoor,Clay,1st Round,3,Simon G.,Kovalik J.,27.0,120.0,1340.0,476.0,2.0,0.0,1.37,3.07
22,Marrakech,Grand Prix Hassan II,4/8/2019,ATP250,Outdoor,Clay,1st Round,3,Edmund K.,Humbert U.,22.0,63.0,1680.0,819.0,2.0,0.0,1.19,4.55
22,Marrakech,Grand Prix Hassan II,4/8/2019,ATP250,Outdoor,Clay,1st Round,3,Daniel T.,Zverev M.,75.0,72.0,716.0,726.0,2.0,0.0,1.46,2.7
22,Marrakech,Grand Prix Hassan II,4/8/2019,ATP250,Outdoor,Clay,1st Round,3,Tsonga J.W.,Stebe C.M.,116.0,293.0,503.0,,2.0,0.0,1.1,6.89
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Paire B.,Bedene A.,69.0,68.0,763.0,765.0,2.0,1.0,2.02,1.79
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Herbert P.H.,Fabbiano T.,50.0,94.0,944.0,648.0,2.0,1.0,1.6,2.34
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Menendez-Maceiras A.,Verdasco F.,139.0,38.0,408.0,1155.0,2.0,1.0,4.75,1.18
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Londero J.I.,Berlocq C.,66.0,177.0,782.0,299.0,2.0,0.0,1.52,2.53
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Bagnis F.,60.0,142.0,854.0,390.0,2.0,0.0,1.33,3.28
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Davidovich Fokina A.,41.0,172.0,1070.0,310.0,2.0,0.0,1.53,2.48
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Djere L.,103.0,32.0,573.0,1246.0,2.0,0.0,2.2,1.66
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Haase R.,Jaziri M.,62.0,65.0,825.0,782.0,2.0,0.0,1.44,2.75
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Fognini F.,101.0,18.0,588.0,1885.0,2.0,0.0,2.34,1.59
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Delbonis F.,70.0,74.0,757.0,721.0,2.0,0.0,2.29,1.61
22,Marrakech,Grand Prix Hassan II,4/9/2019,ATP250,Outdoor,Clay,1st Round,3,Zverev A.,Istomin D.,3.0,104.0,6040.0,571.0,2.0,0.0,1.1,7.0
22,Marrakech,Grand Prix Hassan II,4/10/2019,ATP250,Outdoor,Clay,2nd Round,3,Sonego L.,Haase R.,103.0,62.0,573.0,825.0,2.0,0.0,1.64,2.24
22,Marrakech,Grand Prix Hassan II,4/10/2019,ATP250,Outdoor,Clay,2nd Round,3,Daniel T.,Menendez-Maceiras A.,75.0,139.0,716.0,408.0,2.0,1.0,1.33,3.3
22,Marrakech,Grand Prix Hassan II,4/10/2019,ATP250,Outdoor,Clay,2nd Round,3,Simon G.,Andreozzi G.,27.0,90.0,1340.0,655.0,2.0,0.0,1.61,2.29
22,Marrakech,Grand Prix Hassan II,4/10/2019,ATP250,Outdoor,Clay,2nd Round,3,Tsonga J.W.,Edmund K.,116.0,22.0,503.0,1680.0,2.0,0.0,2.7,1.45
22,Marrakech,Grand Prix Hassan II,4/11/2019,ATP250,Outdoor,Clay,2nd Round,3,Vesely J.,Londero J.I.,101.0,66.0,588.0,782.0,2.0,0.0,1.75,2.06
22,Marrakech,Grand Prix Hassan II,4/11/2019,ATP250,Outdoor,Clay,2nd Round,3,Andujar P.,Kohlschreiber P.,70.0,41.0,757.0,1070.0,2.0,0.0,1.99,1.81
22,Marrakech,Grand Prix Hassan II,4/11/2019,ATP250,Outdoor,Clay,2nd Round,3,Paire B.,Herbert P.H.,69.0,50.0,763.0,944.0,2.0,0.0,1.68,2.16
22,Marrakech,Grand Prix Hassan II,4/11/2019,ATP250,Outdoor,Clay,2nd Round,3,Munar J.,Zverev A.,60.0,3.0,854.0,6040.0,2.0,1.0,3.97,1.24
22,Marrakech,Grand Prix Hassan II,4/12/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Simon G.,Daniel T.,27.0,75.0,1340.0,716.0,2.0,0.0,1.38,3.03
22,Marrakech,Grand Prix Hassan II,4/12/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Andujar P.,Vesely J.,70.0,101.0,757.0,588.0,,,1.73,2.1
22,Marrakech,Grand Prix Hassan II,4/12/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Paire B.,Munar J.,69.0,60.0,763.0,854.0,2.0,0.0,2.37,1.58
22,Marrakech,Grand Prix Hassan II,4/12/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Tsonga J.W.,Sonego L.,116.0,103.0,503.0,573.0,2.0,0.0,1.43,2.79
22,Marrakech,Grand Prix Hassan II,4/13/2019,ATP250,Outdoor,Clay,Semifinals,3,Andujar P.,Simon G.,70.0,27.0,757.0,1340.0,2.0,0.0,1.95,1.85
22,Marrakech,Grand Prix Hassan II,4/13/2019,ATP250,Outdoor,Clay,Semifinals,3,Paire B.,Tsonga J.W.,69.0,116.0,763.0,503.0,2.0,1.0,3.03,1.38
22,Marrakech,Grand Prix Hassan II,4/14/2019,ATP250,Outdoor,Clay,The Final,3,Paire B.,Andujar P.,69.0,70.0,763.0,757.0,2.0,0.0,2.16,1.69
23,Monte Carlo,Monte Carlo Masters,4/14/2019,Masters 1000,Outdoor,Clay,1st Round,3,Coric B.,Hurkacz H.,13.0,52.0,2345.0,934.0,2.0,1.0,1.5,2.56
23,Monte Carlo,Monte Carlo Masters,4/14/2019,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Berrettini M.,28.0,55.0,1300.0,927.0,2.0,0.0,1.74,2.1
23,Monte Carlo,Monte Carlo Masters,4/14/2019,Masters 1000,Outdoor,Clay,1st Round,3,Pella G.,Djere L.,35.0,32.0,1205.0,1246.0,2.0,1.0,1.68,2.18
23,Monte Carlo,Monte Carlo Masters,4/14/2019,Masters 1000,Outdoor,Clay,1st Round,3,Wawrinka S.,Pouille L.,36.0,31.0,1185.0,1275.0,2.0,0.0,1.39,3.0
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Fucsovics M.,Basilashvili N.,37.0,17.0,1180.0,1930.0,2.0,1.0,1.76,2.05
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,Millman J.,22.0,39.0,1680.0,1095.0,2.0,1.0,1.17,5.02
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Jaziri M.,48.0,71.0,950.0,757.0,2.0,0.0,1.36,3.13
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Medvedev D.,Sousa J.,14.0,51.0,2295.0,937.0,2.0,0.0,1.55,2.44
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Struff J.L.,Shapovalov D.,44.0,20.0,990.0,1820.0,2.0,1.0,2.24,1.64
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Daniel T.,40.0,72.0,1090.0,753.0,2.0,0.0,1.32,3.34
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Kukushkin M.,Chardy J.,42.0,41.0,1025.0,1055.0,2.0,0.0,2.53,1.52
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Cecchinato M.,Dzumhur D.,16.0,54.0,2021.0,930.0,0.0,0.0,1.27,3.77
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Goffin D.,Andreozzi G.,21.0,84.0,1765.0,668.0,2.0,0.0,1.31,3.46
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Fognini F.,Rublev A.,18.0,90.0,1885.0,654.0,2.0,1.0,2.06,1.76
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Munar J.,Catarina L.,61.0,554.0,870.0,7.0,2.0,0.0,1.04,11.7
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Klizan M.,Delbonis F.,50.0,74.0,940.0,721.0,2.0,0.0,3.08,1.37
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Albot R.,Bedene A.,45.0,70.0,977.0,765.0,2.0,0.0,2.47,1.54
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Sonego L.,Seppi A.,96.0,46.0,622.0,970.0,2.0,0.0,1.48,2.63
23,Monte Carlo,Monte Carlo Masters,4/15/2019,Masters 1000,Outdoor,Clay,1st Round,3,Schwartzman D.,Edmund K.,24.0,23.0,1485.0,1575.0,2.0,1.0,2.23,1.65
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,1st Round,3,Auger-Aliassime F.,Londero J.I.,33.0,79.0,1245.0,697.0,2.0,0.0,1.44,2.74
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,1st Round,3,Norrie C.,Mannarino A.,56.0,58.0,925.0,915.0,2.0,0.0,1.6,2.34
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,1st Round,3,Fritz T.,Tsonga J.W.,65.0,102.0,810.0,593.0,1.0,0.0,5.56,1.14
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,1st Round,3,Herbert P.H.,Verdasco F.,49.0,38.0,948.0,1155.0,2.0,0.0,2.37,1.58
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,1st Round,3,Simon G.,Popyrin A.,26.0,120.0,1385.0,486.0,2.0,0.0,1.42,2.88
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Pella G.,Cilic M.,35.0,11.0,1205.0,3015.0,2.0,1.0,2.18,1.68
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Sonego L.,Khachanov K.,96.0,12.0,622.0,2810.0,2.0,0.0,2.3,1.61
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Kohlschreiber P.,1.0,40.0,11070.0,1090.0,2.0,1.0,1.17,5.06
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Coric B.,Munar J.,13.0,61.0,2345.0,870.0,2.0,1.0,1.63,2.27
23,Monte Carlo,Monte Carlo Masters,4/16/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Cecchinato M.,Wawrinka S.,16.0,36.0,2021.0,1185.0,2.0,1.0,2.43,1.56
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Kukushkin M.,8.0,42.0,3240.0,1025.0,2.0,0.0,1.24,4.06
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Albot R.,14.0,45.0,2295.0,977.0,2.0,0.0,1.43,2.79
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Herbert P.H.,Nishikori K.,49.0,6.0,948.0,4200.0,2.0,0.0,4.24,1.22
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Norrie C.,Fucsovics M.,56.0,37.0,925.0,1180.0,2.0,0.0,2.86,1.42
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Fognini F.,Simon G.,18.0,26.0,1885.0,1385.0,,,1.92,1.87
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Fritz T.,Schwartzman D.,65.0,24.0,810.0,1485.0,2.0,0.0,5.2,1.16
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Auger-Aliassime F.,3.0,33.0,6040.0,1245.0,2.0,0.0,1.48,2.63
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Struff J.L.,28.0,44.0,1300.0,990.0,2.0,0.0,1.66,2.2
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Bautista Agut R.,2.0,22.0,8725.0,1680.0,2.0,0.0,1.07,8.48
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Thiem D.,Klizan M.,5.0,50.0,4765.0,940.0,2.0,0.0,1.22,4.25
23,Monte Carlo,Monte Carlo Masters,4/17/2019,Masters 1000,Outdoor,Clay,2nd Round,3,Lajovic D.,Goffin D.,48.0,21.0,950.0,1765.0,2.0,0.0,3.71,1.28
23,Monte Carlo,Monte Carlo Masters,4/18/2019,Masters 1000,Outdoor,Clay,3rd Round,3,Medvedev D.,Tsitsipas S.,14.0,8.0,2295.0,3240.0,2.0,1.0,2.07,1.76
23,Monte Carlo,Monte Carlo Masters,4/18/2019,Masters 1000,Outdoor,Clay,3rd Round,3,Pella G.,Cecchinato M.,35.0,16.0,1205.0,2021.0,2.0,1.0,2.39,1.58
23,Monte Carlo,Monte Carlo Masters,4/18/2019,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Fritz T.,1.0,65.0,11070.0,810.0,2.0,0.0,1.07,8.45
23,Monte Carlo,Monte Carlo Masters,4/18/2019,Masters 1000,Outdoor,Clay,3rd Round,3,Sonego L.,Norrie C.,96.0,56.0,622.0,925.0,2.0,0.0,1.56,2.43
23,Monte Carlo,Monte Carlo Masters,4/18/2019,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,Dimitrov G.,2.0,28.0,8725.0,1300.0,2.0,0.0,1.03,12.98
23,Monte Carlo,Monte Carlo Masters,4/18/2019,Masters 1000,Outdoor,Clay,3rd Round,3,Lajovic D.,Thiem D.,48.0,5.0,950.0,4765.0,2.0,0.0,4.98,1.17
23,Monte Carlo,Monte Carlo Masters,4/18/2019,Masters 1000,Outdoor,Clay,3rd Round,3,Fognini F.,Zverev A.,18.0,3.0,1885.0,6040.0,2.0,0.0,3.96,1.25
23,Monte Carlo,Monte Carlo Masters,4/18/2019,Masters 1000,Outdoor,Clay,3rd Round,3,Coric B.,Herbert P.H.,13.0,49.0,2345.0,948.0,2.0,0.0,1.43,2.82
23,Monte Carlo,Monte Carlo Masters,4/19/2019,Masters 1000,Outdoor,Clay,Quarterfinals,3,Lajovic D.,Sonego L.,48.0,96.0,950.0,622.0,2.0,0.0,1.7,2.15
23,Monte Carlo,Monte Carlo Masters,4/19/2019,Masters 1000,Outdoor,Clay,Quarterfinals,3,Medvedev D.,Djokovic N.,14.0,1.0,2295.0,11070.0,2.0,1.0,4.34,1.22
23,Monte Carlo,Monte Carlo Masters,4/19/2019,Masters 1000,Outdoor,Clay,Quarterfinals,3,Nadal R.,Pella G.,2.0,35.0,8725.0,1205.0,2.0,0.0,1.02,15.87
23,Monte Carlo,Monte Carlo Masters,4/19/2019,Masters 1000,Outdoor,Clay,Quarterfinals,3,Fognini F.,Coric B.,18.0,13.0,1885.0,2345.0,2.0,1.0,2.27,1.63
23,Monte Carlo,Monte Carlo Masters,4/20/2019,Masters 1000,Outdoor,Clay,Semifinals,3,Lajovic D.,Medvedev D.,48.0,14.0,950.0,2295.0,2.0,0.0,2.82,1.43
23,Monte Carlo,Monte Carlo Masters,4/20/2019,Masters 1000,Outdoor,Clay,Semifinals,3,Fognini F.,Nadal R.,18.0,2.0,1885.0,8725.0,2.0,0.0,7.91,1.08
23,Monte Carlo,Monte Carlo Masters,4/21/2019,Masters 1000,Outdoor,Clay,The Final,3,Fognini F.,Lajovic D.,18.0,48.0,1885.0,950.0,2.0,0.0,1.59,2.36
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Mayer L.,Copil M.,63.0,80.0,850.0,698.0,2.0,1.0,1.3,3.5
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Fucsovics M.,Kudla D.,36.0,82.0,1205.0,663.0,2.0,0.0,1.18,4.75
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Mcdonald M.,Daniel T.,61.0,71.0,871.0,769.0,2.0,0.0,3.44,1.31
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Struff J.L.,Dellien H.,51.0,92.0,945.0,631.0,2.0,0.0,1.51,2.55
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Munar J.,Sousa P.,57.0,107.0,895.0,558.0,2.0,1.0,1.29,3.53
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Fritz T.,Opelka R.,58.0,59.0,890.0,886.0,2.0,0.0,1.73,2.09
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Verdasco F.,Lopez F.,37.0,93.0,1155.0,630.0,2.0,0.0,1.49,2.61
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Jarry N.,Granollers M.,81.0,110.0,675.0,549.0,2.0,1.0,1.85,1.93
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Schwartzman D.,Nishioka Y.,25.0,70.0,1485.0,772.0,2.0,1.0,1.25,3.95
24,Barcelona,Open Banco Sabadell ,4/22/2019,ATP500,Outdoor,Clay,1st Round,3,Paire B.,Londero J.I.,46.0,79.0,993.0,699.0,2.0,0.0,1.54,2.46
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,1st Round,3,Kuhn N.,Delbonis F.,276.0,76.0,152.0,741.0,2.0,1.0,5.15,1.16
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,1st Round,3,Jaziri M.,Andreozzi G.,72.0,97.0,757.0,613.0,2.0,1.0,2.72,1.46
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,1st Round,3,Ferrer D.,Zverev M.,155.0,96.0,355.0,616.0,2.0,0.0,1.13,5.99
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Norrie C.,83.0,45.0,660.0,1005.0,2.0,0.0,1.58,2.37
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,1st Round,3,Garin C.,Klizan M.,48.0,47.0,970.0,985.0,2.0,0.0,1.7,2.14
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,1st Round,3,Pella G.,Sousa J.,28.0,50.0,1375.0,947.0,2.0,1.0,1.36,3.13
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,2nd Round,3,Nishikori K.,Fritz T.,7.0,58.0,3690.0,890.0,2.0,0.0,1.27,3.73
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,2nd Round,3,Jarry N.,Zverev A.,81.0,3.0,675.0,5770.0,2.0,1.0,4.73,1.19
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,2nd Round,3,Munar J.,Tiafoe F.,57.0,30.0,895.0,1290.0,2.0,0.0,1.43,2.8
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,2nd Round,3,Struff J.L.,Goffin D.,51.0,22.0,945.0,1630.0,2.0,0.0,2.44,1.55
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,2nd Round,3,Thiem D.,Schwartzman D.,5.0,25.0,4675.0,1485.0,2.0,0.0,1.3,3.49
24,Barcelona,Open Banco Sabadell ,4/23/2019,ATP500,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Fucsovics M.,8.0,36.0,3240.0,1205.0,2.0,0.0,1.32,3.38
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Auger-Aliassime F.,Jaziri M.,31.0,72.0,1282.0,757.0,2.0,0.0,1.22,4.25
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Medvedev D.,Ramos-Vinolas A.,14.0,83.0,2505.0,660.0,2.0,1.0,1.48,2.65
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Mcdonald M.,Simon G.,61.0,27.0,871.0,1385.0,2.0,0.0,2.77,1.44
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Ferrer D.,Pouille L.,155.0,32.0,355.0,1275.0,2.0,0.0,1.61,2.31
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Kuhn N.,104.0,276.0,578.0,152.0,2.0,1.0,1.41,2.9
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Nadal R.,Mayer L.,2.0,63.0,8085.0,850.0,2.0,1.0,1.03,12.57
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Pella G.,Khachanov K.,28.0,13.0,1375.0,2730.0,2.0,0.0,1.92,1.88
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Paire B.,Carreno Busta P.,46.0,29.0,993.0,1300.0,2.0,1.0,1.43,2.81
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Dimitrov G.,Verdasco F.,43.0,37.0,1030.0,1155.0,2.0,1.0,1.66,2.22
24,Barcelona,Open Banco Sabadell ,4/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Garin C.,Shapovalov D.,48.0,20.0,970.0,1820.0,2.0,0.0,1.7,2.14
24,Barcelona,Open Banco Sabadell ,4/25/2019,ATP500,Outdoor,Clay,3rd Round,3,Medvedev D.,Mcdonald M.,14.0,61.0,2505.0,871.0,2.0,0.0,1.17,4.93
24,Barcelona,Open Banco Sabadell ,4/25/2019,ATP500,Outdoor,Clay,3rd Round,3,Nishikori K.,Auger-Aliassime F.,7.0,31.0,3690.0,1282.0,2.0,0.0,1.64,2.25
24,Barcelona,Open Banco Sabadell ,4/25/2019,ATP500,Outdoor,Clay,3rd Round,3,Thiem D.,Munar J.,5.0,57.0,4675.0,895.0,2.0,0.0,1.29,3.6
24,Barcelona,Open Banco Sabadell ,4/25/2019,ATP500,Outdoor,Clay,3rd Round,3,Jarry N.,Dimitrov G.,81.0,43.0,675.0,1030.0,2.0,1.0,2.82,1.42
24,Barcelona,Open Banco Sabadell ,4/25/2019,ATP500,Outdoor,Clay,3rd Round,3,Nadal R.,Ferrer D.,2.0,155.0,8085.0,355.0,2.0,0.0,1.14,5.59
24,Barcelona,Open Banco Sabadell ,4/25/2019,ATP500,Outdoor,Clay,3rd Round,3,Carballes Baena R.,Garin C.,104.0,48.0,578.0,970.0,2.0,0.0,2.81,1.43
24,Barcelona,Open Banco Sabadell ,4/25/2019,ATP500,Outdoor,Clay,3rd Round,3,Struff J.L.,Tsitsipas S.,51.0,8.0,945.0,3240.0,2.0,1.0,3.73,1.27
24,Barcelona,Open Banco Sabadell ,4/25/2019,ATP500,Outdoor,Clay,3rd Round,3,Pella G.,Paire B.,28.0,46.0,1375.0,993.0,2.0,0.0,1.65,2.23
24,Barcelona,Open Banco Sabadell ,4/26/2019,ATP500,Outdoor,Clay,Quarterfinals,3,Medvedev D.,Jarry N.,14.0,81.0,2505.0,675.0,2.0,0.0,1.27,3.79
24,Barcelona,Open Banco Sabadell ,4/26/2019,ATP500,Outdoor,Clay,Quarterfinals,3,Nishikori K.,Carballes Baena R.,7.0,104.0,3690.0,578.0,2.0,0.0,1.27,3.76
24,Barcelona,Open Banco Sabadell ,4/26/2019,ATP500,Outdoor,Clay,Quarterfinals,3,Nadal R.,Struff J.L.,2.0,51.0,8085.0,945.0,2.0,0.0,1.06,9.4
24,Barcelona,Open Banco Sabadell ,4/26/2019,ATP500,Outdoor,Clay,Quarterfinals,3,Thiem D.,Pella G.,5.0,28.0,4675.0,1375.0,2.0,0.0,1.35,3.22
24,Barcelona,Open Banco Sabadell ,4/27/2019,ATP500,Outdoor,Clay,Semifinals,3,Medvedev D.,Nishikori K.,14.0,7.0,2505.0,3690.0,2.0,1.0,1.98,1.83
24,Barcelona,Open Banco Sabadell ,4/27/2019,ATP500,Outdoor,Clay,Semifinals,3,Thiem D.,Nadal R.,5.0,2.0,4675.0,8085.0,2.0,0.0,3.17,1.36
24,Barcelona,Open Banco Sabadell ,4/28/2019,ATP500,Outdoor,Clay,The Final,3,Thiem D.,Medvedev D.,5.0,14.0,4675.0,2505.0,2.0,0.0,1.29,3.58
25,Budapest,Hungarian Open,4/22/2019,ATP250,Outdoor,Clay,1st Round,3,Berrettini M.,Kukushkin M.,55.0,40.0,927.0,1050.0,2.0,0.0,1.59,2.34
25,Budapest,Hungarian Open,4/22/2019,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Tomic B.,74.0,77.0,755.0,724.0,2.0,0.0,1.44,2.78
25,Budapest,Hungarian Open,4/22/2019,ATP250,Outdoor,Clay,1st Round,3,Krajinovic F.,Seppi A.,105.0,62.0,576.0,865.0,2.0,1.0,1.44,2.78
